1703353293362934,0.06951999999999999846,0.171869999999999995
1703353293433884,0.05732999999999999902,0.09364999999999999714
1703353293457034,0.0832200000000000023,0.0964099999999999957
1703353293480934,0,0.07036000000000000587
1703353293503884,9.000000000000000567e-05,0.1128900000000000042
1703353293552034,0.08093999999999999806,0.09543000000000000094
1703353293623934,0.05811999999999999805,0.0707799999999999957
1703353293647934,0.08165999999999999648,0.1168499999999999955
1703353293696034,-2.000000000000000164e-05,0.09497999999999999499
1703353293743834,0.08262999999999999512,0.09604000000000000037
1703353293818984,0.3947999999999999843,0.0475300000000000028
1703353293846984,0.3785200000000000231,0.003289999999999999956
1703353293904984,-0.006870000000000000238,0.01949000000000000038
1703353293971034,-0.006790000000000000029,0.00457999999999999987
1703353294030984,-0.004749999999999999882,0.005009999999999999697
1703353294039034,0.00604000000000000023,0.005049999999999999802
1703353294114134,-0.06732000000000000484,0.005819999999999999653
1703353294122084,-0.04009999999999999676,0.006049999999999999822
1703353294199184,0.01833999999999999866,0.01372999999999999915
1703353294207184,0.01835000000000000173,0.01587999999999999828
1703353294275034,0.02855999999999999858,0.0186699999999999991
1703353294359184,0.0296200000000000005,0.02117000000000000132
1703353294436084,0,0.04717999999999999972
1703353294444084,0.006899999999999999883,0.04716999999999999665
1703353294520034,0.02913999999999999924,0.01916999999999999954
1703353294528184,0.02913999999999999924,0.01774999999999999842
1703353294605184,0.100500000000000006,0.01273
1703353294612984,0.09270000000000000462,0.01273
1703353294681084,-0.001229999999999999974,0.04830999999999999878
1703353294764034,0.07778000000000000191,0.01668999999999999997
1703353294845084,0.0143599999999999995,0.01234000000000000027
1703353294925084,0.08787999999999999978,0.1289500000000000091
1703353295007084,0.01319999999999999993,0.04998999999999999971
1703353295089934,0.09873999999999999444,0.02897999999999999882
1703353295171234,0.1620300000000000074,0.1159400000000000014
1703353295262984,0,0.001709999999999999932
1703353295254184,0.07642000000000000182,0.001619999999999999912
1703353295344134,0,-0.07388999999999999735
1703353295335084,0.0902000000000000024,-0.07370999999999999774
1703353295409084,0,0.03851999999999999869
1703353295417034,0.1676300000000000012,0.03853999999999999787
1703353295494084,0.003190000000000000127,0.07907000000000000139
1703353295502234,0.003040000000000000167,0.07885000000000000342
1703353295587134,0,0.01107999999999999957
1703353295655084,0.02332000000000000045,0.01051000000000000024
1703353295740034,0.04744999999999999912,0.01051000000000000024
1703353295817034,0.01993999999999999939,0.01086999999999999945
1703353295825134,0.02003999999999999879,0.01611999999999999891
1703353295899284,-0.4374500000000000055,0.03193000000000000005
1703353295907134,0.01307999999999999961,0.03194999999999999923
1703353295982134,0.02631999999999999965,0.03268999999999999684
1703353295990234,0.02838999999999999857,0.03282999999999999807
1703353296074134,0,0.02926000000000000129
1703353296142134,0.0562799999999999967,0.06711000000000000298
1703353296236184,0,0.0588600000000000026
1703353296227284,0.00734000000000000017,0.05793999999999999845
1703353296304034,0.007119999999999999593,0.03799999999999999906
1703353296311984,0.007199999999999999803,0.03799999999999999906
1703353296464184,0.03570000000000000256,0.04757000000000000117
1703353296549284,-0.01803000000000000089,0.005440000000000000391
1703353296626234,-0.01617999999999999994,0.004810000000000000039
